# d9_415_manifest_schema	scope relative_path type size mode sha256 md5 symlink_target_base64
# started_at	2026-07-14T00:30:58.679559628Z
missionmed-hub	assets/student-os-live-session.js	f	25496	644	f4044fedc6785fb41494491f8bed8d974d584b06d54231b29594fdf4d9a64ec9	0a6e84b66d9321fd5c2f2e308eed57ba	-
missionmed-hub	assets/student-os-office-hours.css	f	3096	644	c0006659376b3fb23929caef869c893cea8ec6bc6182ed3585c26177c4bfa5ce	e5a7b3395383394395d7a2b5c7689bd9	-
missionmed-hub	assets/student-os-office-hours.js	f	7614	644	e75716caa9913d86795f134a1f846f60bd887e6df187d19babd67d9f00e717f4	6921139f3ea80675e3a6292fbfd5e2d3	-
missionmed-hub	assets/student-os-storyforge.css	f	18092	644	5b0426a7af9dbc36a1401c5d2829ca8cf7827e8070b783fbfe64875c847af7d8	2daf3c3438ad0c8ca6b31662d4b9bffb	-
missionmed-hub	assets/student-os-storyforge.js	f	27456	644	a4aa9665012206771fc8549c897cb5d22801899347c706626062dbafb29c81fa	cc064d4d3a96b29947a4bfcf2d713ca0	-
missionmed-hub	assets/student-os.646e3598d284fff3.js	f	268367	644	646e3598d284fff31d22dec98c70c1800e74743276872bb65f1afeeda1c17e5a	f0cb3d146415ac8f8698db2979627be4	-
missionmed-hub	assets/student-os.css	f	211321	644	111942c48eb8fd5dbe4132f17b4a6df89eb6a30044b1cb076db190c0da794a33	5b4be0ffb308a1f60c7638c3982b1e27	-
missionmed-hub	assets/student-os.js	f	268367	644	646e3598d284fff31d22dec98c70c1800e74743276872bb65f1afeeda1c17e5a	f0cb3d146415ac8f8698db2979627be4	-
missionmed-hub	assets/team-challenge-avatars	d	12	755	-	-	-
missionmed-hub	assets/team-challenge-avatars/doctor-female-01.webp	f	28790	644	b8507e6767481e7ea9e0c753e6a266a578a18bdc48d5f60b30a06c5adf289373	bf49bd7925fdc0eb5e1aa019b6172650	-
missionmed-hub	assets/team-challenge-avatars/doctor-female-02.webp	f	35434	644	fa813a4fa98dbf52913986e00a41cb0add2cd6c9eab11a18ba7af321a9aff652	31a25daf21cdf2e425c445dfa876dae3	-
missionmed-hub	assets/team-challenge-avatars/doctor-female-03.webp	f	31038	644	1022f804c584a47d5da7c9fae38f7c2985480c6841d2bb34221bf6bb9c3ceff9	5cd4eb1ffcb739dccaefdefe9579259b	-
missionmed-hub	assets/team-challenge-avatars/doctor-female-04.webp	f	41380	644	4aad2e17ebc33200c0fd468efd68a3797bf87b353be8315eec8a064ce09009e5	f800fd426d33e9dc90daa08b9f7fe418	-
