acgme_id,program_name,specialty,state,provider,claim_count,claim_fields,review_state,publication_state,reconciliation_status,approved_live_research_fact_count
7004114068,Geisinger Health System Program,Internal Medicine/Pediatrics,PA,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004114128,UPMC Medical Education Program,Internal Medicine/Pediatrics,PA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004114129,University of Pennsylvania Health System Program,Internal Medicine/Pediatrics,PA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004132081,Penn State Milton S Hershey Medical Center Program,Internal Medicine/Pediatrics,PA,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004800114,University of Texas Southwestern Medical Center Program,Internal Medicine/Pediatrics,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004814074,Baylor College of Medicine Program,Internal Medicine/Pediatrics,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7004814075,University of Texas Health Science Center at Houston Program,Internal Medicine/Pediatrics,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7050500001,Arrowhead Regional Medical Center Program,Internal Medicine/Emergency Medicine,CA,CLAUDE_OPUS,2,research.leadership|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7051644012,University of Illinois College of Medicine at Chicago Program,Internal Medicine/Emergency Medicine,IL,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7052544003,Henry Ford Health/Henry Ford Hospital Program,Internal Medicine/Emergency Medicine,MI,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7053544011,Zucker School of Medicine at Hofstra/Northwell Program,Internal Medicine/Emergency Medicine,NY,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7053544018,SUNY Downstate Health Sciences University Program,Internal Medicine/Emergency Medicine,NY,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7054100007,Jefferson Health Northeast Program,Internal Medicine/Emergency Medicine,PA,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7150544032,University of California Davis Health Program,Internal Medicine/Psychiatry,CA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7151244034,Emory University School of Medicine Program,Internal Medicine/Psychiatry,GA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7154800002,University of Texas Southwestern Medical Center Program,Internal Medicine/Psychiatry,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7420544002,Stanford Health Care-Sponsored Stanford University Program,Internal Medicine/Anesthesiology,CA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7420544004,Loma Linda University Health Education Consortium Program,Internal Medicine/Anesthesiology,CA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7510500001,UCLA David Geffen School of Medicine/UCLA Medical Center Program,Internal Medicine/Preventive Medicine,CA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING|PENDING_RIGHTS_AND_FIELD_REVIEW,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7510544011,Kaiser Permanente Northern California Program,Internal Medicine/Preventive Medicine,CA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7513300001,Rutgers Health Program,Internal Medicine/Preventive Medicine,NJ,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7513544004,University at Buffalo Program,Internal Medicine/Preventive Medicine,NY,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7514844009,University of Texas Medical Branch Hospitals Program,Internal Medicine/Preventive Medicine,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7574844009,University of Texas Medical Branch Hospitals Program,Aerospace Medicine/Internal Medicine,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7663544003,Icahn School of Medicine at Mount Sinai Program,Internal Medicine/Medical Genetics and Genomics,NY,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7664800001,Baylor College of Medicine Program,Internal Medicine/Medical Genetics and Genomics,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7665400001,University of Washington School of Medicine Program,Internal Medicine/Medical Genetics and Genomics,TX,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7752544001,Henry Ford Health/Henry Ford Hospital Program,Internal Medicine/Emergency Medicine/Critical Care Medicine,MI,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7753544003,Zucker School of Medicine at Hofstra/Northwell Program,Internal Medicine/Emergency Medicine/Critical Care Medicine,NY,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7753544007,SUNY Downstate Health Sciences University Program,Internal Medicine/Emergency Medicine/Critical Care Medicine,NY,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7754100001,Jefferson Health Northeast Program,Internal Medicine/Emergency Medicine/Critical Care Medicine,PA,CLAUDE_OPUS,6,research.caribbean_accessibility|research.do_accessibility|research.img_accessibility|research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7852444011,Mass General Brigham/Brigham and Women's Hospital/Massachusetts General Hospital/Harvard Medical School Program,Internal Medicine/Dermatology,MA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
7854144002,University of Pennsylvania Health System Program,Internal Medicine/Dermatology,PA,CLAUDE_OPUS,3,research.leadership|research.resident_roster|research.visa,PENDING,REVIEW_REQUIRED,CANONICAL_IDENTITY_RECONCILED,0
